<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
17/10/21;000000;60867.0500000;61744.1700000;58943.8300000;61527.1100000;9164
18/10/21;000000;61530.0700000;62675.1900000;59887.7400000;62042.4100000;19801
19/10/21;000000;62042.4000000;64500.0000000;61333.0000000;64303.1400000;17377
20/10/21;000000;64303.1400000;66999.0000000;63525.0000000;66026.5400000;19183
21/10/21;000000;66021.2600000;66650.8500000;62050.0000000;62204.0200000;23489
22/10/21;000000;62204.0100000;63750.0000000;60000.0000000;60687.6400000;17197
23/10/21;000000;60682.8800000;61750.0000000;59650.0000000;61300.0100000;6711
24/10/21;000000;61300.0200000;61491.9600000;59522.8900000;60854.4800000;8575
25/10/21;000000;60847.9100000;63726.5800000;60653.5000000;63083.5400000;10517
26/10/21;000000;63081.9600000;63290.4900000;59837.0700000;60337.6200000;12178
27/10/21;000000;60333.1900000;61488.0000000;58100.0000000;58455.4700000;18858
28/10/21;000000;58462.7300000;62477.4700000;57653.8800000;60591.6500000;19353
29/10/21;000000;60591.6300000;62974.0000000;60188.7300000;62276.7200000;15493
30/10/21;000000;62287.9500000;62379.2000000;60725.0100000;61892.4100000;6795
31/10/21;000000;61896.3800000;62427.0200000;60001.0000000;61343.6800000;8388
01/11/21;000000;61346.1700000;62500.0000000;59500.0000000;60949.5400000;11719
02/11/21;000000;60956.4000000;64300.0000000;60672.1600000;63266.5100000;13711
03/11/21;000000;63266.5000000;63568.3600000;60070.0000000;62935.4100000;12957
04/11/21;000000;62935.4000000;63114.1400000;60728.7700000;61444.5000000;11055
05/11/21;000000;61444.4900000;62638.5900000;60777.0000000;61006.1500000;10590
06/11/21;000000;61006.1400000;61599.2500000;60125.0000000;61539.3100000;6364
07/11/21;000000;61539.3000000;63327.9600000;61397.8600000;63309.1300000;5608
08/11/21;000000;63309.1200000;67792.7700000;63309.1200000;67554.8400000;17654
09/11/21;000000;67554.1300000;68568.8500000;66261.7900000;66944.6600000;15010
10/11/21;000000;66938.7600000;69000.0000000;62800.0000000;64912.2000000;18954
11/11/21;000000;64912.2000000;65600.0000000;64133.7800000;64807.5900000;10262
12/11/21;000000;64807.7300000;65477.0600000;62300.0000000;64147.9000000;13662
13/11/21;000000;64144.4200000;64990.0000000;63394.1700000;64400.0100000;5982
14/11/21;000000;64400.0100000;65525.0000000;63596.9000000;65505.0200000;6082
15/11/21;000000;65505.0300000;66339.9000000;63371.0000000;63624.5900000;10443
16/11/21;000000;63621.0500000;63624.6000000;58638.0000000;60107.9800000;24903
17/11/21;000000;60101.5600000;60824.3800000;58380.0000000;60351.5100000;20897
18/11/21;000000;60351.5100000;60977.2100000;56514.1300000;56898.0000000;26751
19/11/21;000000;56898.4600000;58412.1200000;55625.0000000;58122.1600000;18561
20/11/21;000000;58122.1500000;59900.0000000;57423.3500000;59760.7600000;7585
21/11/21;000000;59760.7600000;60070.0000000;58509.6900000;58671.2100000;6680
22/11/21;000000;58671.2200000;59526.5100000;55641.0300000;56280.8100000;15870
23/11/21;000000;56280.8100000;57886.0300000;55377.0000000;57566.8500000;14006
24/11/21;000000;57562.6500000;57607.9700000;55875.0100000;57162.6600000;12487
25/11/21;000000;57158.5800000;59445.9900000;57037.0400000;58987.2700000;10646
26/11/21;000000;58994.7200000;59194.0000000;53533.0000000;53757.6700000;25951
27/11/21;000000;53757.6700000;55316.6700000;53642.5800000;54759.0500000;7891
28/11/21;000000;54759.0400000;57490.0000000;53327.0000000;57317.1700000;8214
29/11/21;000000;57318.5100000;58908.2700000;56730.0000000;57838.0600000;13454
30/11/21;000000;57838.0600000;59249.7700000;55910.3300000;56987.9700000;18045
01/12/21;000000;56998.3500000;59118.8400000;56465.7500000;57226.5000000;16615
02/12/21;000000;57226.5100000;57423.6900000;55845.0000000;56521.4600000;12984
03/12/21;000000;56521.4500000;57670.6800000;51640.0000000;53638.0400000;19562
04/12/21;000000;53633.0200000;53876.0900000;45111.0000000;49241.1200000;31298
05/12/21;000000;49235.2600000;49783.0000000;47827.0000000;49484.2200000;21742
06/12/21;000000;49484.2100000;51105.0000000;47200.0000000;50529.5600000;23065
07/12/21;000000;50529.5600000;51995.0000000;50067.1000000;50625.4800000;14095
08/12/21;000000;50625.2400000;51250.0000000;48650.0200000;50519.6800000;13124
09/12/21;000000;50520.9400000;50844.8600000;47323.2300000;47568.4300000;15760
10/12/21;000000;47568.4300000;50148.4900000;46900.0000000;47170.9400000;15696
11/12/21;000000;47170.9400000;49517.1800000;46786.7800000;49407.7500000;11039
12/12/21;000000;49424.4700000;50828.1300000;48665.4300000;50089.6400000;10419
13/12/21;000000;50089.6400000;50218.4200000;45727.9200000;46727.8900000;20779
14/12/21;000000;46727.8900000;48686.9100000;46300.0000000;48367.4300000;17116
15/12/21;000000;48359.2300000;49500.0000000;46530.0000000;48884.7800000;21646
16/12/21;000000;48878.8300000;49459.3900000;47524.6600000;47634.2200000;12724
17/12/21;000000;47634.2000000;48000.0000000;45469.3200000;46166.5000000;18569
18/12/21;000000;46159.8700000;47368.7300000;45515.7200000;46859.4600000;8174
19/12/21;000000;46857.4900000;48351.9200000;46440.1100000;46687.1900000;9526
20/12/21;000000;46687.2000000;47548.9300000;45568.0000000;46926.0700000;16042
